"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,A
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,A
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,B
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,B
1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,A
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,A
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,B
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,C
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,B
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,B
2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,B
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,B
3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,B
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B
